"Target_Symbol"	"Target_ID"	"Target_Name"	"Associated_Disease_Count"	"Tractability_Count"	"sm_approved"	"sm_advancedClinical"	"sm_phase1"	"ab_approved"	"ab_advancedClinical"	"ab_phase1"	"pr_approved"	"pr_advancedClinical"	"pr_phase1"	"oc_approved"	"oc_advancedClinical"	"oc_phase1"	"Subcellular_Location"	"Safety_Liabilities"	"Number_Unique_Drugs"	"Drug_ID"	"Drug_Name"	"Is_FDA_Approved"	"Highest_Clinical_Trial_Phase"	"Has_Been_Withdrawn"	"Pathway_DB"	"Pathway_Name"	"Target_in_Pathways"	"num_Approved_Drugs"	"num_Phase3"	"num_Phase2"	"num_Phase1"	"num_Phase4"	"Weighted_Score"
"FAU"	"ENSG00000149806"	"FAU ubiquitin like and ribosomal protein S30 fusion"	49	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"[40S ribosomal protein S30]: Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	63
"FAU"	"ENSG00000149806"	"FAU ubiquitin like and ribosomal protein S30 fusion"	49	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"[40S ribosomal protein S30]: Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	63
"FAU"	"ENSG00000149806"	"FAU ubiquitin like and ribosomal protein S30 fusion"	49	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"[40S ribosomal protein S30]: Nucleus"	0	3	"CHEMBL4297744"	"ELX-02"	"FALSE"	"2"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	63
"FAU"	"ENSG00000149806"	"FAU ubiquitin like and ribosomal protein S30 fusion"	49	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"[40S ribosomal protein S30]: Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	63
"FAU"	"ENSG00000149806"	"FAU ubiquitin like and ribosomal protein S30 fusion"	49	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"[40S ribosomal protein S30]: Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	63
"FAU"	"ENSG00000149806"	"FAU ubiquitin like and ribosomal protein S30 fusion"	49	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"[40S ribosomal protein S30]: Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	63
"FAU"	"ENSG00000149806"	"FAU ubiquitin like and ribosomal protein S30 fusion"	49	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"[40S ribosomal protein S30]: Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	63
"FAU"	"ENSG00000149806"	"FAU ubiquitin like and ribosomal protein S30 fusion"	49	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"[40S ribosomal protein S30]: Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	63
"FAU"	"ENSG00000149806"	"FAU ubiquitin like and ribosomal protein S30 fusion"	49	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"[40S ribosomal protein S30]: Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	63
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"Mitotic G1-G1/S phases"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"Mitotic G1-G1/S phases"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"Mitotic G1-G1/S phases"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"Mitotic G1-G1/S phases"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"Mitotic G1-G1/S phases"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"DNA Replication Pre-Initiation"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"DNA Replication Pre-Initiation"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"Mitotic G1-G1/S phases"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"DNA Replication Pre-Initiation"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"DNA Replication Pre-Initiation"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"G2/M Checkpoints"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"DNA Replication Pre-Initiation"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"DNA Replication Pre-Initiation"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"G2/M Checkpoints"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"G2/M Checkpoints"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"G2/M Checkpoints"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"G2/M Checkpoints"	7	0	0	0	1	0	62.5
"PSMC5"	"ENSG00000087191"	"proteasome 26S subunit, ATPase 5"	51	3	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	0	1	"CHEMBL2103884"	"OPROZOMIB"	"FALSE"	"1"	"FALSE"	"Reactome"	"G2/M Checkpoints"	7	0	0	0	1	0	62.5
"UBA3"	"ENSG00000144744"	"ubiquitin like modifier activating enzyme 3"	55	4	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytosol"	0	1	"CHEMBL1231160"	"PEVONEDISTAT"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	0	0	0	62.5
"UBA3"	"ENSG00000144744"	"ubiquitin like modifier activating enzyme 3"	55	4	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytosol"	0	1	"CHEMBL1231160"	"PEVONEDISTAT"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	0	0	0	62.5
"UBA3"	"ENSG00000144744"	"ubiquitin like modifier activating enzyme 3"	55	4	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytosol"	0	1	"CHEMBL1231160"	"PEVONEDISTAT"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	0	0	0	62.5
"UBA3"	"ENSG00000144744"	"ubiquitin like modifier activating enzyme 3"	55	4	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytosol"	0	1	"CHEMBL1231160"	"PEVONEDISTAT"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	0	0	0	62.5
"UBA3"	"ENSG00000144744"	"ubiquitin like modifier activating enzyme 3"	55	4	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytosol"	0	1	"CHEMBL1231160"	"PEVONEDISTAT"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	0	0	0	62.5
"UBA3"	"ENSG00000144744"	"ubiquitin like modifier activating enzyme 3"	55	4	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytosol"	0	1	"CHEMBL1231160"	"PEVONEDISTAT"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	0	0	0	62.5
"UBA3"	"ENSG00000144744"	"ubiquitin like modifier activating enzyme 3"	55	4	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytosol"	0	1	"CHEMBL1231160"	"PEVONEDISTAT"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	0	0	0	62.5
